Name,New Address,Website,Rating,Tag,Image_1,Image_2,Image_3,Image_4
에그앤드스푼레이스,(우)03767 서울시 서대문구 이화여대길 26,https://korean.visitseoul.net/restaurants/egg-and-Spoon-Race-cha/TCP014050?utm_source=seoulopendata&utm_medium=restaurants&utm_content=TCP014050,4.5,"# 이대맛집, # 이대음식점, # 대학가음식점, # 에그앤드스푼레이스, # 파스타, # 이탈리아식, #이대역, #양식맛집, # 피자, # 오믈렛, # 브런치, # 브런치맛집",에그앤드스푼레이스_1.jpg,에그앤드스푼레이스_2.jpg,에그앤드스푼레이스_3.jpg,에그앤드스푼레이스_4.jpg
춘천손칼국수,04550 서울시 정구 (중구) 마룬넬로 23,https://korean.visitseoul.net/restaurants/チュンチョン・ソンカルクグス-J/JPP014255?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP014255,5.0,"#칼국수, #춘천칼국수, #을지로3가역, #을지로맛집, #막국수, #국수맛집",춘천손칼국수_1.jpg,춘천손칼국수_2.jpg,춘천손칼국수_3.jpg,춘천손칼국수_4.jpg
슈치쿠,"07345 서울 영등포구 63로 50 (여의도동, 63한화생명빌딩) 58층",https://korean.visitseoul.net/restaurants/슈치쿠/KOP014288?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014288,5.0,"#63빌딩, #사시미, #일식당, #일식레스토랑, #일식, #여의도맛집, #슈치쿠, # 일식맛집, #가이세키전문점, #스시, #샛강역",슈치쿠_1.jpg,슈치쿠_2.jpg,슈치쿠_3.jpg,슈치쿠_4.jpg
까치네,04352 서울특별시 용산구 한강대로84길 11-16 (남영동),https://korean.visitseoul.net/restaurants/까치네/KOP013706?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013706,5.0,"#숙대입구역, #계란범벅, #까치네, #숙대맛집, #한식, #대학가맛집, #닭볶음탕, #실내포차",까치네_1.jpg,까치네_2.jpg,까치네_3.jpg,까치네_4.jpg
트라토리아모로,06154 서울특별시 강남구 봉은사로68길 21 (삼성동),https://korean.visitseoul.net/restaurants/트라토리아모로1/KOP014585?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014585,5.0,"#트라토리아모로, # 양식맛집, # 강남맛집, # 파스타맛집, # 삼성동음식점, # 삼성동맛집, # 선릉역, # 이탈리아식, #이탈리안레스토랑, # 강남음식점",트라토리아모로_1.jpg,트라토리아모로_2.jpg,트라토리아모로_3.jpg,트라토리아모로_4.jpg
인사동 항아리수제비,서울시 종로구 인사동8길 14-1 (우)03148,https://korean.visitseoul.net/restaurants/仁寺洞麵疙瘩2/TCP014605?utm_source=seoulopendata&utm_medium=restaurants&utm_content=TCP014605,4.5,"#인사동, #종로3가역, #수제비전문점, #안국역, #인사동음식점, #인사동수제비, # 얼큰굴수제비, #수제비, # 항아리수제비, #수제비음식점, #경복궁",인사동 항아리수제비_1.jpg,인사동 항아리수제비_2.jpg,인사동 항아리수제비_3.jpg,인사동 항아리수제비_4.jpg
진동둔횟집,(우)06530 서울시 서초구 강남대로91길 18,https://korean.visitseoul.net/restaurants/鎭东生鱼片Jindonghoetjipdun1/CNP003416?utm_source=seoulopendata&utm_medium=restaurants&utm_content=CNP003416,4.5,"#진동횟집, #논현역, #세꼬시, #잠원맛집, #논현역횟집, #잡어회, #잠원횟집, #논현맛집",진동둔횟집_1.jpg,진동둔횟집_2.jpg,진동둔횟집_3.jpg,진동둔횟집_4.jpg
오목집,(우)07997 서울시 양천구 목동서로 155,https://korean.visitseoul.net/restaurants/梧木家-ch/CNP012568?utm_source=seoulopendata&utm_medium=restaurants&utm_content=CNP012568,4.5,"#한우된장전골, #오목집, #별에서온그대, #족발, #오목집, #메밀막국수, #오목교맛집, #목동맛집, #김수현, #족발맛집",오목집_1.jpg,오목집_2.jpg,오목집_3.jpg,오목집_4.jpg
알바이신,03076 서울시 정노구(종로구)로 파로18,https://korean.visitseoul.net/restaurants/Albaizyn-JP/JPP013359?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP013359,5.0,"#빠에야맛집, # 대학로맛집, # 스페인요리, # 혜화맛집, #혜화역, # 감바스, #스페인식당, # 알바이신, # 파에야, # 스페인요리맛집",알바이신_1.jpg,알바이신_2.jpg,알바이신_3.jpg,알바이신_4.jpg
미카야,04001 서울시 마포구 동교로 145-1,https://korean.visitseoul.net/restaurants/Michaya1/ENP003845?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP003845,4.5,"#홍대입구역, #벚꽃빙수, #레어치즈케익, #미카야, #커피, #카페, #홍대맛집",미카야_1.jpg,미카야_2.jpg,미카야_3.jpg,미카야_4.jpg
소호정,06783 서울시 서초구 논현로 27,https://korean.visitseoul.net/restaurants/Sohojeong-TC/TCP004143?utm_source=seoulopendata&utm_medium=restaurants&utm_content=TCP004143,4.5,"#양재맛집, #국수, #안동국시, # 국수맛집, #수요미식회, #소호정, #칼국수, #양재동음식점, #양재, #국시",소호정_1.jpg,소호정_2.jpg,소호정_3.jpg,소호정_4.jpg
미엘,"06016 서울특별시 강남구 도산대로67길 13-12  (청담동, 퍼즐하우스)",https://korean.visitseoul.net/restaurants/미엘-K/KOP010898?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP010898,4.5,"#김치볶음밥, #브런치, #카페, #청담카페, #청담맛집, #미엘, #미엘, #아뜰리에, #갤러리카페",미엘_1.jpg,미엘_2.jpg,미엘_3.jpg,미엘_4.jpg
일상,02837 서울 성북구 성북로 106 (성북동),https://korean.visitseoul.net/restaurants/일상/KOP013626?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013626,5.0,"#성북동카페, #핸드드립커피, #한성대입구역, # 커피맛집, #드립커피, #카페, #성북동맛집, #카페일상, # 한성대카페",일상_1.jpg,일상_2.jpg,일상_3.jpg,일상_4.jpg
더킹스,"04618 서울 중구 동호로 287 (장충동2가, 그랜드앰배서더서울)",https://korean.visitseoul.net/restaurants/더킹스/KOP014205?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014205,4.5,"#한식, #장충동맛집, # 뷔페추천, # 쌀국수, # 양갈비, # 뷔페맛집, # 호텔뷔페, # 더킹스, # 동대입구역, #중식, # 일식맛집, # 그랜드앰배서더서울, # 해산물, # 뷔페, # 일식, # 라이브쿠킹",더킹스_1.jpg,더킹스_2.jpg,더킹스_3.jpg,더킹스_4.jpg
해동복국,"07333 서울 영등포구 여의대방로67길 22 (여의도동, 태양빌딩) 1층",https://korean.visitseoul.net/restaurants/해동복국/KOP011498?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP011498,4.5,"# 뚝배기복국, #북국, #여의도, #복지리, #샛강음식점, #여의도음식점, #복어음식점, # 매운탕, #해동복국, # 얼큰복국, # 샛강역",해동복국_1.jpg,해동복국_2.jpg,해동복국_3.jpg,해동복국_4.jpg
닭진미,04528 서울 중구 남대문시장길 22-20 (남창동),https://korean.visitseoul.net/restaurants/닭곰탕/KOP014430?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014430,5.0,"#닭진미, #닭곰탕, #남대문맛집, #회현역맛집, #강원집, #회현역, #닭백숙",닭진미_1.jpg,닭진미_2.jpg,닭진미_3.jpg,닭진미_4.jpg
손가네곰국수,02880 서울 성북구 성북로15길 8,https://korean.visitseoul.net/restaurants/손가네곰국수/KOP004651?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004651,5.0,"#소불고기, #갈비탕, #도가니탕, #설렁탕, #한식, #고기, # 곰국수맛집, #손가네곰국수, #성북동음식점, # 한식맛집, #성북동, # 성북동맛집",손가네곰국수_1.jpg,손가네곰국수_2.jpg,손가네곰국수_3.jpg,손가네곰국수_4.jpg
강강술래(신림본동점),08780 서울특별시 관악구 남부순환로 1660 (신림동),https://korean.visitseoul.net/restaurants/강강술래신림본동점-KangkangsullaiSillimbondong/KOP002772?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002772,4.5,"#한정식, #갈비탕, #한식, #강강술래(신림본동점), #한우 전문점, #신림맛집, #갈비맛집",강강술래(신림본동점)_1.jpg,강강술래(신림본동점)_2.jpg,강강술래(신림본동점)_3.jpg,강강술래(신림본동점)_4.jpg
55°와인앤다인,135-954 서울특별시 강남구 선릉로 162길 12,https://korean.visitseoul.net/restaurants/55°Wine-and-Dine/ENP002896?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP002896,5.0,"#파스타, #스테이크, #유러피안레스토랑, #압구정로데오역, #압구정역, #청담동맛집, #55도와인앤다인",55°와인앤다인_1.jpg,55°와인앤다인_2.jpg,55°와인앤다인_3.jpg,55°와인앤다인_4.jpg
보건옥,04546 서울특별시 중구 을지로33길 16,https://korean.visitseoul.net/restaurants/Bogeonok-E/ENP011802?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP011802,4.5,"#김치찌개, #주교동음식점, #불고기, #방산시장음식점, #보건옥, #육회비빔밥, #을지로4가역, #삼겹살, #을지로음식점",보건옥_1.jpg,보건옥_2.jpg,보건옥_3.jpg,보건옥_4.jpg
스퀘어가든,06675 서울시 서초구 서아로5길 26,https://korean.visitseoul.net/restaurants/Square-Garden-TC/TCP013832?utm_source=seoulopendata&utm_medium=restaurants&utm_content=TCP013832,5.0,"#스퀘어가든, #고속터미널역, #서래마을맛집, #서래마을카페, #핸드드립커피, #수제버거, #블루베리빙수",스퀘어가든_1.jpg,스퀘어가든_2.jpg,스퀘어가든_3.jpg,스퀘어가든_4.jpg
아카사카,06621 서울시 용산구 소월로 322,https://korean.visitseoul.net/restaurants/Akasaka1/ENP006539?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP006539,4.5,"#일식맛집, #가이세키, #강남일식집, #서초동음식점, #아카사카, #한강진역, #강남음식점, #스시바, # 전망맛집, #일식, # 강남맛집",아카사카_1.jpg,아카사카_2.jpg,아카사카_3.jpg,아카사카_4.jpg
대련집,03191 서울시 정노구(종로구) 정로14길 37,https://korean.visitseoul.net/restaurants/テリョンチブ-JP/JPP006843?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP006843,4.5,"#한식, #종로음식점, #을지로음식점, #칼국수, #종로3가역, #청계천음식점, #대련집, #보쌈",대련집_1.jpg,대련집_2.jpg,대련집_3.jpg,대련집_4.jpg
한우집위,07333 서울시 영등포구(영등포구) 국채구뮌로86,https://korean.visitseoul.net/restaurants/ハヌチブウィ-JP/JPP006341?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP006341,5.0,"#샛강역, #한우집위, #고기맛집, #한우, #소고기구이, #여의도고기집, #여의도맛집",한우집위_1.jpg,한우집위_2.jpg,한우집위_3.jpg,한우집위_4.jpg
왕가,"01002 681, Samyang-ro, Gangbuk-gu, Seoul",https://korean.visitseoul.net/restaurants/Wangga1/ENP007211?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP007211,4.5,"#소고기맛집, #한우전문점, #수유역, #한우, #왕가, # 소고기, #우이동맛집",왕가_1.jpg,왕가_2.jpg,왕가_3.jpg,왕가_4.jpg
란주라미엔,04535 서울시 중구 소고속도로 64,https://korean.visitseoul.net/restaurants/兰州拉面Ranjuramien-CN/CNP012341?utm_source=seoulopendata&utm_medium=restaurants&utm_content=CNP012341,4.5,"# 중식맛집, #명동음식점, #중식, #란주칼면, #훠궈음식점, #충무로음식점, # 도삭면, # 명동맛집, # 도삭면맛집, #란주라미엔",란주라미엔_1.jpg,란주라미엔_2.jpg,란주라미엔_3.jpg,란주라미엔_4.jpg
르브런쉭,(우)06028 서울시 강남구 압구정로10길 20,https://korean.visitseoul.net/restaurants/Le-Brunchic/CNP014009?utm_source=seoulopendata&utm_medium=restaurants&utm_content=CNP014009,4.5,"#르브런쉭, # 가로수길맛집, # 브런치, # 브런치맛집, # 신사동맛집, #샐러드, # LeBrunchic, # 파스타, # 프랑스음식, # 신사역",르브런쉭_1.jpg,르브런쉭_2.jpg,르브런쉭_3.jpg,르브런쉭_4.jpg
내고향식당,04528 서울특별시 중구 남대문시장길 18-3 (남창동),https://korean.visitseoul.net/restaurants/내고향식당/KOP006438?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006438,5.0,"#한식, # 남대문맛집, #갈치조림, #갈치구이, #갈치음식점, #줄서서먹는맛집, # 남대문갈치조림, # 한식맛집, #남대문음식점, #내고향식당, #갈치골목, #회현역",내고향식당_1.jpg,내고향식당_2.jpg,내고향식당_3.jpg,내고향식당_4.jpg
서초 남순남순대국,06258 서울시 강남(강남)구 도곡로 4길 12 (도곡동),https://korean.visitseoul.net/restaurants/ソチョ・ナムスンナムスンデグク/JPP013108?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP013108,4.5,"#도곡동음식점, #서초남순남순대국, #강남세브란스음식점, #양재역, #순대식당, # 순댓국, #강남음식점, #순대",서초 남순남순대국_1.jpg,서초 남순남순대국_2.jpg,서초 남순남순대국_3.jpg,서초 남순남순대국_4.jpg
청수정,(03054) 서울시 종로구 삼청로 91,https://korean.visitseoul.net/restaurants/靑受亭Cheongsujeong2/TCP012894?utm_source=seoulopendata&utm_medium=restaurants&utm_content=TCP012894,4.5,"#홍합밥정식, #뽈대기탕, #종로맛집, #한정식, # 홍합밥, #삼청동맛집, #안국역, # 홍합밥도시락, #청수정",청수정_1.jpg,청수정_2.jpg,청수정_3.jpg,청수정_4.jpg
된장예술과술,03190 서울시 종로구 사밀델로 15길 20,https://korean.visitseoul.net/restaurants/テンジャン・イェスルグァ・スル/JPP004214?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP004214,4.5,"#된장예술과술, #종로밥집, # 안주맛집, #된장비빔밥, #종각맛집, #종각역, #한식, #간장게장, #전통술집, #종로맛집",된장예술과술_1.jpg,된장예술과술_2.jpg,된장예술과술_3.jpg,된장예술과술_4.jpg
미피아체,06015 서울시 강남구 압구정로80길 19-2,https://korean.visitseoul.net/restaurants/Mi-Piace-EN/ENP005182?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP005182,4.5,"# 청담맛집, # 이탈리아식, #양식맛집, # 미피아체, #이태리레스토랑, #청담역, # 카르파초, #인테리어맛집, #미슐랭, # 미쉐린가이드, # 브런치",미피아체_1.jpg,미피아체_2.jpg,미피아체_3.jpg,미피아체_4.jpg
첨벙아구찜,06038 서울특별시 강남구 강남대로150길 12 (논현동),https://korean.visitseoul.net/restaurants/첨벙아구찜-KR/KOP006853?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006853,4.5,"#가로수길맛집, #해산물, #신사역, #신사동맛집, #간장게장, #한식, #아귀, #첨벙아구찜",첨벙아구찜_1.jpg,첨벙아구찜_2.jpg,첨벙아구찜_3.jpg,첨벙아구찜_4.jpg
참설농탕,(우)06729 서울시 서초구 현영로 424,https://korean.visitseoul.net/restaurants/Cham雪濃湯-참설농탕2/TCP007190?utm_source=seoulopendata&utm_medium=restaurants&utm_content=TCP007190,4.5,"# 한식, #설렁탕, #참설농탕, #양재역, #해장국, #서초맛집, #뱅뱅사거리맛집",참설농탕_1.jpg,참설농탕_2.jpg,참설농탕_3.jpg,참설농탕_4.jpg
루나바인,(우)06040 서울시 강남구 논현로149길 13,https://korean.visitseoul.net/restaurants/Luna-TC/TCP002375?utm_source=seoulopendata&utm_medium=restaurants&utm_content=TCP002375,4.5,"#모던한식, # 세트메뉴, # 와인바, # 레스토랑, # 루나바, #한식, # 논현동술집, # 퓨전한식, #한식레스토랑, # 논현동맛집",루나바인_1.jpg,루나바인_2.jpg,루나바인_3.jpg,루나바인_4.jpg
스시유,06182 서울시 강남구 영동대로 407,https://korean.visitseoul.net/restaurants/Sushi-U-CN/CNP002374?utm_source=seoulopendata&utm_medium=restaurants&utm_content=CNP002374,4.5,"#스시음식점, #초밥음식점, # 삼성역맛집, #오마카세, # 일식맛집, #스시유, #코엑스, #대치동음식점, #삼성, #삼성역음식점, # 스시맛집, #스시",스시유_1.jpg,스시유_2.jpg,스시유_3.jpg,스시유_4.jpg
왕성식당,04528 서울시 중(중)구 남대문시장길 18-2 (남창동),https://korean.visitseoul.net/restaurants/ワンソン・シクタン/JPP012633?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP012633,5.0,"#갈치골목, #갈치조림, #회현역, #남대문맛집, #왕성식당, #남대문시장, #김치찌개",왕성식당_1.jpg,왕성식당_2.jpg,왕성식당_3.jpg,왕성식당_4.jpg
타워차이,(우)06294 서울시 강남구 연주로30길 26,https://korean.visitseoul.net/restaurants/Tower-Chai-CN/CNP013354?utm_source=seoulopendata&utm_medium=restaurants&utm_content=CNP013354,4.5,"#중식당, # 중식맛집, #샥스핀탕, #중식, #매봉맛집, #매봉역, # 샥스핀, #타워차이, #샥스핀전문, #도곡동맛집",타워차이_1.jpg,타워차이_2.jpg,타워차이_3.jpg,타워차이_4.jpg
성산왕갈비,03936 서울특별시 마포구 월드컵북로 233,https://korean.visitseoul.net/restaurants/Seongsan-Wanggalbi/ENP014893?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP014893,4.5,"#마포맛집, #월드컵경기장역, #돼지갈비, #고기구이, #마포구청역, #성산왕갈비",성산왕갈비_1.jpg,성산왕갈비_2.jpg,성산왕갈비_3.jpg,성산왕갈비_4.jpg
몰타참치,06194 서울시 강남구 삼성로85길 26 (V&S),https://korean.visitseoul.net/restaurants/Malta-Chamchi/ENP012013?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP012013,4.5,"#일식맛집, #삼성역, #참치, #오도로, #대치동맛집, #가마도로, # 참치전문점, # 삼성맛집, #서울3대참치, #선릉역음식점, #몰타참치",몰타참치_1.jpg,몰타참치_2.jpg,몰타참치_3.jpg,몰타참치_4.jpg
국시집,서울시 성북구 창경궁로43길 9 (우)02880,https://korean.visitseoul.net/restaurants/面条家Guksijip/CNP011062?utm_source=seoulopendata&utm_medium=restaurants&utm_content=CNP011062,5.0,"#성북동맛집, # 양지머리, #손칼국수, #수육, #국시집, #한성대입구역, #한성대맛집, #한성대입구역, # 칼국수, #수요미식회",국시집_1.jpg,국시집_2.jpg,국시집_3.jpg,국시집_4.jpg
갯마을,04388 서울 용산구 서빙고로 56 (한강로3가),https://korean.visitseoul.net/restaurants/갯마을/KOP010694?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP010694,5.0,"#녹두부침개, #이촌역, #이촌맛집, #용산, #한식, #만두전골, #수요미식회, #갯마을",갯마을_1.jpg,갯마을_2.jpg,갯마을_3.jpg,갯마을_4.jpg
레오니다스초콜릿카페,(04537) 서울시 중구 명동길 62,https://korean.visitseoul.net/restaurants/Leonidasww/CNP013994?utm_source=seoulopendata&utm_medium=restaurants&utm_content=CNP013994,4.5,"#명동역, #명동디저트, #초콜릿전문점, #초콜릿, #레오니다스, #수제초콜릿, #명동맛집",레오니다스초콜릿카페_1.jpg,레오니다스초콜릿카페_2.jpg,레오니다스초콜릿카페_3.jpg,레오니다스초콜릿카페_4.jpg
오다리집,(우)04536 서울시 중구 명동8나길 28,https://korean.visitseoul.net/restaurants/Odarizip-cha/TCP011944?utm_source=seoulopendata&utm_medium=restaurants&utm_content=TCP011944,4.5,"#명동역, #명동간장게장, #서울게장맛집, #방문명소, #맛집, #서울간장게장, #공연, #K-POP, #오다리집, #명동맛집",오다리집_1.jpg,오다리집_2.jpg,오다리집_3.jpg,오다리집_4.jpg
의정부평양면옥,137-030 서울시 서초구 서울구 강남대로 93길 28 (잠원동),https://korean.visitseoul.net/restaurants/議政府平壤麵屋-jp/JPP007196?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP007196,5.0,"#잠원동음식점, #냉면, #신사역음식점, #논현역음식점, #본가평양면옥, #평양음식, #의정부평양면옥",의정부평양면옥_1.jpg,의정부평양면옥_2.jpg,의정부평양면옥_3.jpg,의정부평양면옥_4.jpg
진어참치,03988 서울특별시 마포구 연남로3길 34 (연남동),https://korean.visitseoul.net/restaurants/진어-K/KOP012627?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012627,5.0,"#참치, # 홍대참치, #홍대입구역, #연남동맛집, #홍대맛집, #사시미, #진어, # 참치맛집, #참치회",진어참치_1.jpg,진어참치_2.jpg,진어참치_3.jpg,진어참치_4.jpg
안동뭉티기와 투뿔구이,06114 서울시 강남구 학동로2길 35,https://korean.visitseoul.net/restaurants/Andong-Mungtigi-en/ENP014376?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP014376,4.5,"#안동한우, #신논현, #논현역, #안동뭉티기, #강남맛집, #육사시미, #한우, #육회",안동뭉티기와 투뿔구이_1.jpg,안동뭉티기와 투뿔구이_2.jpg,안동뭉티기와 투뿔구이_3.jpg,안동뭉티기와 투뿔구이_4.jpg
우랑 청담점,06013 서울 강남구 압구정로79길 79 (청담동) JM빌딩 1층,https://korean.visitseoul.net/restaurants/우랑/KOP004668?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004668,4.5,"#이자카야, #나베, #청담, #청담동음식점, # 주점, #일식, # 일식맛집, #다이닝바, #우랑, # 청담맛집, #일식요리집",우랑 청담점_1.jpg,우랑 청담점_2.jpg,우랑 청담점_3.jpg,우랑 청담점_4.jpg
세시셀라(도산공원점),(우)06021 서울시 강남구 도산대로45길 10-4,https://korean.visitseoul.net/restaurants/Ceci-Cela-島山公園店/TCP012772?utm_source=seoulopendata&utm_medium=restaurants&utm_content=TCP012772,5.0,"#세시셀라, # 벨기에와플, #브런치, # 세시셀라도산공원점, # 압구정로데오역, #신사동카페, # 당근케이크, # 도산공원카페, # 와플",세시셀라(도산공원점)_1.jpg,세시셀라(도산공원점)_2.jpg,세시셀라(도산공원점)_3.jpg,세시셀라(도산공원점)_4.jpg
보노보노,06178 서울 강남구 테헤란로 508 (해성2빌딩),https://korean.visitseoul.net/restaurants/보노보노/KOP010623?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP010623,4.5,"#해산물뷔페, #씨푸드레스토랑, #보노보노, # 강남뷔페, #코엑스음식점, #대치동음식점, #디저트, # 뷔페맛집, # 초밥, #삼성역음식점",보노보노_1.jpg,보노보노_2.jpg,보노보노_3.jpg,보노보노_4.jpg
나마스테,03114 서울특별시 종로구 지봉로 18 (숭인동),https://korean.visitseoul.net/restaurants/나마스테/KOP010728?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP010728,4.5,"#인도음식점, #나마스테, # 커리맛집, #동묘맛집, #동대문맛집, #네팔음식점, #동묘앞역, #탄두리치킨, #커리",나마스테_1.jpg,나마스테_2.jpg,나마스테_3.jpg,나마스테_4.jpg
루이키친M,04519 서울시 중(중)구 세종델로 21길 40 (태평로1가),https://korean.visitseoul.net/restaurants/LuiiキッチンM/JPP010908?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP010908,4.5,"#탕수우육맛집, #광화문역, #루이, #루이키친M, #고급중식, #중식당, #광화문음식점, # 광화문맛집, #레스토랑, #짜장면, # 중식맛집, #코스요리",루이키친M_1.jpg,루이키친M_2.jpg,루이키친M_3.jpg,루이키친M_4.jpg
가스트로통,서울시 종로구 자하문로6길 11-36 (우)03044,https://korean.visitseoul.net/restaurants/Gastro-Tong4/CNP014545?utm_source=seoulopendata&utm_medium=restaurants&utm_content=CNP014545,4.5,"#경복궁역, #유럽식갈비찜, #통의동맛집, #유러피언레스토랑, #가스트로통, #서촌맛집",가스트로통_1.jpg,가스트로통_2.jpg,가스트로통_3.jpg,가스트로통_4.jpg
마미청국장,03085 서울시 종로구 동성4나길 2,https://korean.visitseoul.net/restaurants/Mami-Cheonggukjang/ENP006381?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP006381,4.5,"#청국장, #청국장맛집, #혜화맛집, #한식, #대학로맛집, #혜화역, #마미청국장",마미청국장_1.jpg,마미청국장_2.jpg,마미청국장_3.jpg,마미청국장_4.jpg
구스토타코,04049 서울시 마포구(마포구) 와우산로 41,https://korean.visitseoul.net/restaurants/Gusto-Taco-JP/JPP014790?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP014790,4.5,"#구스토타코, # 멕시칸푸드, # 상수음식점, # 나초, # 홍대음식점, # 홍대맛집, # 홍대입구역, # 상수맛집, #타코음식점, # 타코, # 남미식, # 멕시칸음식",구스토타코_1.jpg,구스토타코_2.jpg,구스토타코_3.jpg,구스토타코_4.jpg
섭지코지,02837 서울특별시 성북구 성북로 118-5,https://korean.visitseoul.net/restaurants/Seopji-Koji2/ENP013494?utm_source=seoulopendata&utm_medium=restaurants&utm_content=ENP013494,5.0,"#섭지코지, # 제주산생선회, #한성대입구역, # 제주전복, #생선회, # 제주향토음식전문점, #성북동맛집, #제주향토음식, #전복요리, #사시미",섭지코지_1.jpg,섭지코지_2.jpg,섭지코지_3.jpg,섭지코지_4.jpg
언노운다이너,서울시 강남구 논현로28길 42 (우)06300,https://korean.visitseoul.net/restaurants/UNKNOWN-DINER-cn/CNP014741?utm_source=seoulopendata&utm_medium=restaurants&utm_content=CNP014741,4.5,"# 매봉역맛집, # 양재맛집, # 매봉역, #피자, # 도곡동맛집, # 파스타, #양식맛집, # 언노운다이너, #이탈리안레스토랑",언노운다이너_1.jpg,언노운다이너_2.jpg,언노운다이너_3.jpg,언노운다이너_4.jpg
한성칼국수,06057 서울시 강남구 효주로 148킬 14가동 2층,https://korean.visitseoul.net/restaurants/ハンソン・カルクグス/JPP005201?utm_source=seoulopendata&utm_medium=restaurants&utm_content=JPP005201,4.5,"#칼국수, #강남, #수요미식회, # 강남맛집, #새우전, # 칼국수맛집, #접시만두, # 수육, #논현동맛집, #파전, #한성칼국수",한성칼국수_1.jpg,한성칼국수_2.jpg,한성칼국수_3.jpg,한성칼국수_4.jpg
동빙고,"04424 서울 용산구 이촌로 319 (이촌동, 현대아파트)",https://korean.visitseoul.net/restaurants/동빙고-kr/KOP013716?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013716,4.5,"#팥빙수, #동빙고, #동부이촌동맛집, #수요미식회, #이촌맛집, #팥죽, #이촌역, #서울3대빙수",동빙고_1.jpg,동빙고_2.jpg,동빙고_3.jpg,동빙고_4.jpg
페트라,04345 서울 용산구 녹사평대로40길 33 (이태원동) 2층,https://korean.visitseoul.net/restaurants/페트라/KOP013369?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013369,4.5,"# 페트라, #아랍음식, # 이태원맛집, # 요르단음식, #시리아음식, # 녹사평역, # 중동음식, # 케밥, # 이색맛집, # 시리아",페트라_1.jpg,페트라_2.jpg,페트라_3.jpg,페트라_4.jpg
우미각 논현2호점,06050 서울 강남구 언주로141길 6 백향빌딩 1층,https://korean.visitseoul.net/restaurants/우미각/KOP011727?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP011727,5.0,"#한정식, #우미각, #논현동음식점, #한우음식점, #한우 암소 생등심, #차돌박이, #보리굴비, #낚지덮밥, # 생등심전문점, #샤브샤브, # 매봉역",우미각 논현2호점_1.jpg,우미각 논현2호점_2.jpg,우미각 논현2호점_3.jpg,우미각 논현2호점_4.jpg
뜨락,06075 서울 강남구 영동대로142길 13-3 (청담동),https://korean.visitseoul.net/restaurants/뜨락/KOP011734?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP011734,4.5,"#고기, # 고깃집, #뜨락, #수요미식회, #청담동 맛집, # 참숯구이, #신동엽인생안심, #소고기맛집, #한우맛집, # 청담역",뜨락_1.jpg,뜨락_2.jpg,뜨락_3.jpg,뜨락_4.jpg
